Return,Volatility,Sharpe Ratio
0.23611574159094365,0.3070989362054523,0.7037332797739163
0.24046707729881256,0.3097039359279528,0.7118639827364039
0.24150855233376972,0.3034884026919206,0.7298748498097607
0.24124887361148156,0.3063284807886487,0.7222602124421209
0.2541945095561686,0.30080900367766794,0.7785488688600555
0.2309809033696836,0.3107002768173428,0.6790496150530207
0.22113302182892264,0.32077344226824905,0.6270251689375324
0.26938906031091975,0.3045272413919772,0.8189384278758648
0.25133925246213135,0.30200104095622515,0.7660213743954075
0.24753515813744542,0.3025790630716028,0.7519857977866801
0.24643491642729512,0.30875595857011856,0.733378288393005
0.23818242565768533,0.30780114455076185,0.7088421518903846
0.26332338913064096,0.30544340347647414,0.7966234869085402
0.2702574845952128,0.3064707836240769,0.8165786037933832
0.216621478986877,0.3201888389368329,0.6140797400676
0.2191708630362429,0.3207881934640281,0.6208796554682962
0.2427564277443993,0.30292200682514425,0.7353590123050421
0.25483806269800363,0.3031995537499727,0.7745330090151057
0.23408930818460907,0.31384458067179444,0.6821507248152701
0.20880760588016747,0.33824763107566774,0.5581934314801756
0.23284274517495426,0.3076091487225289,0.6919259263219889
0.2613111662490381,0.30305934873522017,0.7962505273508959
0.2346057527779744,0.3157424448713242,0.6796861057607684
0.23212899292678443,0.3106379337271089,0.6828818051343878
0.2328806281589327,0.30835809225983174,0.6903682228632844
0.24500158791066556,0.30347481276362415,0.7414176677849005
0.23553753285761542,0.31656574244566127,0.6808618367624305
0.24642950447337128,0.3043790173549743,0.7439064178635666
0.2494701137139118,0.3015172324965636,0.7610514059640923
0.258404466891572,0.3029862310332064,0.7868491781906868
0.25248745397239686,0.3028426540180447,0.7676839800728474
0.2575042738889087,0.30170161630337633,0.7872157822651041
0.24775698228269588,0.3031022971529487,0.7514195188292067
0.24278920574610066,0.31799518838144186,0.7006055873992042
0.2304014912162507,0.30923429794280327,0.6803950681278151
0.2505917485594196,0.3014533459902536,0.764933451980576
0.2527114431143052,0.30324388699526156,0.7674068731283
0.2332485527606628,0.3085598947501083,0.6911091051977615
0.25390595042139313,0.30100509874579345,0.7770830175170312
0.25983005709753104,0.3040806732533191,0.7887053607571334
0.2545878790175745,0.30419346717391565,0.7711798717999893
0.2578675542802775,0.3042326499665157,0.7818607053071311
0.24302813426233089,0.3039935394155334,0.7336607701964032
0.2428793589719985,0.30278722654618534,0.7360923428452548
0.2520089105229926,0.30736097869362267,0.7548417873638379
0.26416827776774704,0.3112704165233427,0.7844249398800045
0.23890046087984532,0.30529696163104947,0.7170083177715536
0.2588483204798937,0.3014125188897653,0.79242999381604
0.24360629926678962,0.3030287622914966,0.7379045394103315
0.22078297441209596,0.3177822350575814,0.6318256726204804
0.2313588373479937,0.31065668669874447,0.6803614613741
0.2622975231479282,0.30909481382875537,0.7838938484492523
0.2544859494370729,0.30676448274542817,0.7643842837948865
0.24012784070837484,0.3054866035250277,0.720580994938262
0.2646064970182332,0.3085529250700757,0.7927537778573333
0.2346174896840512,0.3081236996143193,0.6965302894671507
0.2326359674017908,0.3100125417818729,0.6858947259991921
0.2460254329367651,0.30842523275941774,0.7328370344882668
0.2596132555822897,0.3025194615687048,0.7920589780894856
0.24271695549814853,0.3063820262715512,0.7269256562091897
0.2481046716530808,0.30253167637492945,0.7539860763882101
0.25424126888850607,0.3012990607524734,0.7774377666611533
0.24498440260552773,0.30672361611575494,0.7335085750965472
0.24692925777915758,0.3066610539160606,0.7400002539653202
0.25711032899086184,0.30168617234858996,0.7859502712536903
0.23128097854922158,0.31038042499064494,0.6807161841974723
0.22951670545705513,0.31054946320868954,0.674664522978936
0.2556076838110288,0.3058460453087008,0.77034732809189
0.2368709650260116,0.3086615839701785,0.7026172879582083
0.2445436099015708,0.3026336118300652,0.7419652051988743
0.22707776269993235,0.31264067730989525,0.6623506719654174
0.2409715464306319,0.30345764736052483,0.7281791984899468
0.25184546209988945,0.3067379330584259,0.7558421607272443
0.24080769885908485,0.3074007682401253,0.718305618177901
0.241698432802474,0.30571667203220126,0.7251761290242046
0.26438147794905215,0.30414438878255406,0.8035048054881954
0.2507257088348719,0.3029647578232668,0.7615595638667146
0.26380588247646247,0.30276003449228084,0.8052776281562967
0.2603019118749206,0.3039032807480605,0.7907183867295391
0.23836415614226616,0.3087982077344841,0.7071419155710373
0.2658425947998262,0.3043549939402425,0.8077495020439693
0.22755443150255208,0.31522518203992483,0.6584322678772038
0.23598703056323314,0.30563260307342555,0.7066884500909877
0.25239020367214926,0.30282849706177684,0.7673987287423013
0.24496800671621952,0.3082992330037348,0.7297066701216679
0.2708111150233178,0.30722641558749186,0.816372233304567
0.2432566220887117,0.3079649418778906,0.7249416791643574
0.257193284457106,0.30655216243357974,0.7737452659741011
0.25230372431098186,0.302521177800997,0.7678924364885117
0.2335044571011066,0.30880448545540923,0.691390401231514
0.24928858764435793,0.30150461273883145,0.760481193178201
0.2297517529121133,0.3118267120532434,0.6726548586264119
0.25551278008900935,0.30509223514567424,0.7719396069734703
0.2591447863003221,0.3040070714327952,0.7866421829374723
0.24776808134807135,0.30147176814651966,0.7555204347936579
0.2473167044570502,0.3054860894612756,0.7441147479347521
0.23659540075919,0.3072840819846422,0.7048702274464554
0.2390633002178813,0.3104662006066958,0.7055946824156704
0.2309020445894793,0.3102281210763404,0.6798289073787122
0.23515338233815558,0.30625081738405,0.7025397815292854
0.24910771924376768,0.3047479536815501,0.7517941186347602
0.22604065248489383,0.31265121604084106,0.6590111981460488
0.23569489188912154,0.3119365961409243,0.691470300559658
0.24918567041645087,0.3078340948625374,0.7445103523012719
0.25324776092273993,0.30115447833310166,0.7745120119540401
0.2609129410065165,0.30136787292516376,0.7993982194191631
0.2416018614737854,0.30344128687897376,0.7302956817546399
0.25487028598056266,0.3032888514185574,0.7744112085954229
0.22734759493688597,0.3108475943380159,0.6670394068143118
0.253991365143586,0.3069052556074093,0.7624221510331706
0.2730666334736761,0.3059084171301204,0.8272627338855875
0.23480300695568965,0.3101531809597568,0.692570704227473
0.2542378159563199,0.30370753530042466,0.7712611270069873
0.24580039374304563,0.3036757188941536,0.7435576165434172
0.25749348287812296,0.3011969297196097,0.7884990165710203
0.2353358600285943,0.31331009576128027,0.687293077822378
0.24774429607425857,0.30977626856466756,0.7351896164593243
0.2481403079434264,0.30700479788938856,0.7431164252541212
0.21956352598462384,0.32410930091386186,0.6157290933087465
0.21970791944780005,0.3173757664781919,0.6292475372769923
0.2522080795615805,0.3016087204136607,0.769898427482812
0.2373498607965417,0.31084595431197876,0.6992204909908519
0.2409579399321209,0.30844573556672833,0.7163591985674234
0.2537397676490784,0.311081437244015,0.751378062670229
0.24597680174433253,0.3126310709516044,0.7228225942370071
0.22101049244416307,0.33013566385841786,0.6088723953506839
0.25930614820730946,0.30248878928824574,0.7911240240353877
0.24631654657143276,0.3055278058425912,0.7407396061621694
0.25217062866191536,0.30236905839065664,0.7678385807649476
0.21813566388105285,0.3347431641385643,0.5919035401094439
0.26422514032625166,0.30612105219779967,0.7978057653102733
0.23262182674146392,0.30765183276790065,0.691111848184147
0.23903478735922087,0.3041871136418978,0.7200659644546221
0.2503012448427521,0.301267815876944,0.7644402511844182
0.2246892017770833,0.3136074450523527,0.6526924185199529
0.25236260176966774,0.30083391266294934,0.7723949727370132
0.2672601214128661,0.30365485866222885,0.8142801419420278
0.2623078219436624,0.30429035269647625,0.7963046471780846
0.2559888750006721,0.30715680211352747,0.7683009895169075
0.22098719193300073,0.324152029574412,0.620039899786783
0.2421927277659409,0.3038363314153471,0.7312908457356319
0.2667530304141613,0.3110989324835021,0.7931657895587504
0.25103141845457266,0.30163226247461716,0.7659373588195472
0.22452409890598213,0.315280209876547,0.6487057940809758
0.2697030377879399,0.3057438520735443,0.8167066519717813
0.22693293958098618,0.3141386020108311,0.6587313315090496
0.2408898507215768,0.30393392966981203,0.7267693046365283
0.25028454610490736,0.3015823659736822,0.7635875703853431
0.26763447115474454,0.309492732895319,0.8001301640853163
0.2642075546549209,0.3023250816867399,0.8077647851525643
0.22420775313075628,0.3243350948969027,0.6296196629466458
0.24903689715398594,0.30152083634763555,0.7596055381390627
0.2344500892868742,0.30660791118791975,0.6994277755456803
0.22849417409020745,0.3123162407920634,0.6675739102182026
0.259790599344024,0.3023596827250166,0.793064065893016
0.23887598028421,0.3050541266175098,0.7174988344237228
0.2493081679306363,0.30159375545292527,0.7603213388363017
0.2468452274151621,0.3063502968017305,0.7404766040164017
0.2663083692300847,0.30289905592635,0.8131698148639152
0.2264753336053191,0.3130819438533189,0.6594929463644006
0.2548257056020489,0.301286741048472,0.7794093586224872
0.25398519741490977,0.3007915771649057,0.7778981034652774
0.23444943085370357,0.31483287210379524,0.6811532398783413
0.2614158226818785,0.30739123508957966,0.7853698971329659
0.2323277649056557,0.31622858985004887,0.6714375983725525
0.24135189715774896,0.3061475717148364,0.7230235272417217
0.24829434345787074,0.31030611357635235,0.7357068825577547
0.2637385329382092,0.30315827771365866,0.8039976172724763
0.24423894732787993,0.303097366195513,0.7398247967065296
0.2549995798477561,0.30127803110978746,0.7800090135417836
0.2410080187455938,0.30479599897916565,0.7251014432138292
0.2308904424550431,0.31470332033496745,0.6701246184202098
0.24746700304247,0.3020909575225608,0.7529752128561553
0.24540867699539792,0.3140708916990237,0.7176999937052703
0.24434584839414045,0.3064495602467744,0.732080829920205
0.2667407013122954,0.3032431596822526,0.8136727686482286
0.2524230665674777,0.3032645028684095,0.7664037972433891
0.2588189666403994,0.3013573726701953,0.792477597360003
0.24609826801956158,0.30660600035416263,0.7374228415568971
0.24498474250413502,0.30497953347469253,0.7377043959010595
0.2308547224682437,0.3095021861685636,0.68127054312116
0.26651849034966657,0.30317454665151744,0.8131239679333176
0.2562719700912293,0.3029065936394663,0.7800159357787085
0.23841966007952795,0.304753111808602,0.7167101880708764
0.21228235289062253,0.3298374687545046,0.5829609159223107
0.24434684587322714,0.30278351563135125,0.7409480182744714
0.24982127634592563,0.3071483403739006,0.7482419604356564
0.24866572014567412,0.3019610393693137,0.7572689530519344
0.23226022494738066,0.31281604406283603,0.6785464779573247
0.25358208041447133,0.3017341095540636,0.7741321680856204
0.2554543682356548,0.3008945709614747,0.7825145115888495
0.23342057066449,0.30714913764615764,0.6948434636673311
0.24590008149624829,0.30265199670352283,0.7464020854207001
0.24689639801102914,0.3022044197688941,0.7508043667413747
0.21938309467825964,0.3178884270085668,0.6272109260299887
0.2670173904713648,0.3033395451895323,0.8143263692078909
0.22974411808366124,0.3091582163200047,0.6784361760793655
0.24467755125582083,0.3073899705772207,0.7309202406113595
0.2551231181905957,0.3008089509482424,0.7816360432407854
0.26112139998025463,0.3019038910936532,0.7986694014005162
0.259118124157392,0.30126052033849227,0.7937253905314978
0.21553374805610354,0.3217568669638224,0.6077065266740334
0.2368682761634548,0.31221051383581794,0.6946219507441036
0.24499744229976447,0.30899968439531134,0.7281478061703112
0.24053810909370982,0.30659241794063447,0.7193201664119843
0.2816742408886428,0.31455959248396775,0.8318749360726604
0.23787504754407934,0.30501095446116844,0.7143187625145361
0.22763572645309751,0.3133208620103145,0.6626935886773545
0.2242961411979701,0.3132359753003851,0.652211614588827
0.22446932028948646,0.31288423749989325,0.6534983095450957
0.2663224682690308,0.30308703057965014,0.8127120048586116
0.23701306007238432,0.30679362650173087,0.7073584368323245
0.25295071374985106,0.30235940368259234,0.7704430916076142
0.2528891381259402,0.3056924395189289,0.7618413412266266
0.24864245715600394,0.3028132488828454,0.7550609426751431
0.24758658664481203,0.3019144947160266,0.7538113957028609
0.24529061714551886,0.31316862022556213,0.7193907773494406
0.2491850146918329,0.30173678870347215,0.7595527733844264
0.24585411752229025,0.3062319672129487,0.7375262601674599
0.2404488867041263,0.310090058160671,0.7109189117888529
0.23128554515113398,0.31125504383802616,0.678818060410564
0.24816667920979368,0.3080552065346288,0.7406681476884737
0.2547821902964355,0.3011799083072749,0.7795413432987104
0.2680473654568866,0.3064985983278793,0.8092936372633457
0.22659205770549642,0.3186657896011883,0.6483032206376698
0.23691891159452122,0.3084530611370118,0.7032477187774382
0.2396959275842035,0.30973341631054774,0.7093065068701854
0.23902521502230503,0.31058984185954297,0.7051911733847178
0.2382739857369014,0.30519230397354896,0.7152014742672516
0.2518987114358364,0.30486160806353046,0.7606687929938059
0.21951179031354842,0.32759723183311573,0.6090154950246451
0.24344803139809154,0.30319627847886205,0.736974848501215
0.23982876980587958,0.3107350596078813,0.7074475924386615
0.24080446890103147,0.3052124978671002,0.7234450438434443
0.23392298269845627,0.31905561345766836,0.6704880706536734
0.24434629717981038,0.3071010843383333,0.7305291600098945
0.263699940267084,0.3043091651866455,0.8008301035481881
0.25053713339621675,0.3014059107500014,0.764872635783954
0.23080394350090716,0.3085244254074894,0.6832650064009808
0.21579812308403096,0.3339977534695015,0.5862258684380941
0.2422108952428508,0.3037678361314063,0.7315155484293112
0.2535130403567088,0.302658431227121,0.7715398490963429
0.2646801905882974,0.3029800266412298,0.8075786159925075
0.24273772344891406,0.3042814772741858,0.7320121009147288
0.2583297926846598,0.3031042947093847,0.7862963238880185
0.26143189503202274,0.30149144465293704,0.800791860976181
0.26109884687056206,0.3018475504647419,0.7987437582294519
0.23840710046053143,0.3097150528677289,0.7051872307730789
0.25691313318472103,0.30324438300674267,0.7812614065120318
0.24583016950375297,0.3031226247759764,0.745012582517235
0.23488024643492636,0.30849976679704405,0.6965329298815706
0.24936479463656505,0.30295324393274414,0.7570963481331272
0.2564757810546677,0.30845872337688357,0.7666367106296258
0.24151922674206783,0.3062721907293279,0.7232756791093659
0.25286642640079576,0.3014242286610314,0.7725537772302545
0.25771185364471577,0.30950965825840726,0.7680272563457518
0.25004868734899804,0.3011241531344266,0.7639662410152157
0.23344563314808836,0.31536286748915665,0.6768255084927759
0.25873748872671926,0.30500944350550135,0.7827216298055809
0.2519678094129962,0.30829471791967217,0.7524222632754826
0.23451688546757918,0.31648093980506026,0.6778192885793157
0.24955613625294032,0.3083707833123642,0.7444159715364844
0.2403159130694853,0.3058504082975127,0.7203387901159032
0.23376920761968742,0.3171254105262243,0.6740841336711807
0.2384837414929285,0.3086078969138893,0.7079654917381842
0.2650918195594521,0.30295351806821647,0.809007999386442
0.26154809126492934,0.3015214268848216,0.8010975994657868
0.2504840974073351,0.3026390761191261,0.7615807593749426
0.2571104361525511,0.306131119474516,0.774538820357626
0.24809832302496068,0.30503628955868534,0.7477743823692732
0.24243866861490238,0.3083224370177144,0.7214482045694338
0.26309380754269046,0.3036053523969777,0.8006901249383586
0.24767129190733106,0.3027270609566977,0.7520678567282009
0.25829706358529486,0.3024463788402747,0.7878985508077192
0.24401980657966735,0.30299422680509197,0.739353382874101
0.26307436027717535,0.30645053974548964,0.7931927954150485
0.24838010750081238,0.3025092217769471,0.7549525470969171
0.24433816501850936,0.30434137095623,0.7371267478806666
0.25468927428011146,0.30413715989595536,0.7716560329569664
0.25289802295050695,0.30219438634267015,0.7706894418826652
0.24859229788454038,0.3088726123761865,0.7400860054439855
0.24582504370055533,0.30191227805817716,0.7479823117926985
0.24278546933425182,0.3028511310709693,0.7356270011157559
0.28118305680186856,0.319252145109095,0.8181090113352784
0.24428225741907367,0.30636427628228674,0.7320770559176358
0.20994567196220956,0.33104049382979855,0.5737837983647657
0.25438809584753297,0.30158110705326446,0.7771975444275293
0.2529718508933741,0.30297907693502973,0.7689370937760569
0.25636031690768785,0.303452589374284,0.7789036086166222
0.2322502157606822,0.3122986628627034,0.6796385671814236
0.26187829747307134,0.3026825925463029,0.799115322220157
0.25307521051120946,0.30112474562364483,0.7740154666747787
0.23167454365741819,0.3088618333684989,0.6853373281795947
0.24112099923243896,0.31073878287204165,0.7115976872558384
0.2512327041600967,0.301242789239452,0.7675958144720746
0.2461087442508707,0.303490376496665,0.7450277233201014
0.25040142492177864,0.3034175380649767,0.7593543418457186
0.24620344854936754,0.30305902954198793,0.7464006233083635
0.2379794994688046,0.3133993662715208,0.6955326746894345
0.2290763322609459,0.31036881536801947,0.6736383357749195
0.24151884707073598,0.3034430795665317,0.7300177924214833
0.26352612618981647,0.30269931901272673,0.8045149456698237
0.24314921029374822,0.3035096681257311,0.7352293311503574
0.24870478514232774,0.306048311771616,0.7472832763508112
0.2652782807215489,0.30928884866451994,0.7930395220540197
0.24175495436981434,0.3043302386342205,0.7286655291469254
0.23870374765973318,0.31302229057948855,0.6986842606475522
0.23905689473414768,0.30463744271808024,0.7190740992953676
0.254857692114054,0.3017147316686052,0.7784097608200815
0.25194137236818565,0.30202755276282445,0.7679477261146571
0.2615801640906304,0.3035073072522414,0.7959616072434657
0.23205539318426768,0.31210032694386325,0.679446238524478
0.23256951244466306,0.3081398646878568,0.6898474907165753
0.23851948079662919,0.30508810903411726,0.7162504021819897
0.2533987150168718,0.3034402585420004,0.7691751784629004
0.23978565659921935,0.3052072690042061,0.7201193382985596
0.23304084712245818,0.3143897281296314,0.6776329760831616
0.24696386720923033,0.31126856284887233,0.729157693060787
0.25209178215898903,0.3074108656852118,0.7549888701613124
0.2537773265451035,0.3011035086915357,0.7764018677862561
0.24554301559881253,0.3020058227064688,0.7468167784898192
0.25084798898941385,0.3051945846582949,0.7563960849694573
0.23357801645832332,0.31027070732486844,0.6883602332291614
0.24316269860857323,0.3039125730808334,0.7342990003550045
0.2409864168221053,0.308820710008055,0.7155815968959508
0.23539984016939375,0.3070521080845077,0.701509074512235
0.22815491190830905,0.31019587200862847,0.6710434621854638
0.24258969907304534,0.30793175516067667,0.7228539939211517
0.25377798555069636,0.3028328909982768,0.7719702598355692
0.24268513022570748,0.310291636124309,0.717663978981681
0.25830961078207587,0.30327933561700937,0.7857759589760533
0.25452757542133736,0.3029401340237406,0.7741713595563343
0.24015400620403332,0.313263431169854,0.7027759524368614
0.2590440148946601,0.3055428683359083,0.7823583518626245
0.22443049658303293,0.31355928491224944,0.6519676068283019
0.24376363708874005,0.30350131303363925,0.737274033025151
0.26531497650778596,0.3032965585570233,0.8088287505631683
0.2512075864693451,0.30349953022218756,0.7618054179526453
0.2546482567519221,0.30468931270779775,0.7701230301338261
0.25607830319848035,0.30085053771599785,0.7847029458240081
0.24111472530029174,0.306245475947607,0.7220179322359049
0.24347091849900412,0.3113838077248753,0.7176703250300446
0.2618904021093496,0.3030002743376859,0.79831743597621
0.2424645118706014,0.3082156048999233,0.7217821172384669
0.25876285259101406,0.3058254244981159,0.7807161650567251
0.2364240331365859,0.31254784581303163,0.6924508872348853
0.240270300711527,0.305050246637173,0.7220787497789394
0.24907370957957323,0.302307451790893,0.7577507872284412
0.24091215302023625,0.30505879819591236,0.7241625362936225
0.2557218562834221,0.30293497583774714,0.7781269086923638
0.22564838434511025,0.31436599430285395,0.654168669868894
0.24078674034381742,0.304478417615286,0.7251310029559648
0.2372390620089957,0.31128168206511375,0.6978857880996471
0.2356100362621585,0.3189514393071177,0.6759964361049584
0.2788739446193808,0.3201084064335716,0.8087071111426808
0.24799922252819137,0.3058733222541331,0.7454040805126494
0.23015097584839428,0.3095950839733413,0.6787930000415964
0.25255324519899996,0.30505429887510677,0.7623339387661288
0.2685844188014951,0.3117823921394331,0.7973010184947358
0.2319980554797882,0.3080756539921758,0.6881363481100403
0.252976211296455,0.304237005554047,0.7657721021549672
0.2547735084057425,0.3061642396414131,0.7668221105140001
0.2543310839503369,0.3012196472112485,0.7779409016636888
0.24213523606961695,0.303013383137765,0.7330872114273026
0.23445222799320253,0.30956631755429104,0.6927505217217064
0.24629425116763726,0.3023662378096803,0.748411108352893
0.26786332259972545,0.30965598881835493,0.8004473724069415
0.25287239773135506,0.303527239342632,0.7672207549994572
0.24150278037978523,0.3043596279765441,0.7277666287489866
0.2513000155319466,0.3009126089654075,0.7686617597288405
0.2496972323615549,0.3056170653972721,0.7515850990289796
0.24375266838191725,0.3152593217196817,0.7097416411397054
0.2249898397971057,0.31256623926570737,0.6558284742417343
0.2379274687790889,0.3049616013806262,0.7146062579435731
0.24950366329161677,0.3030219347437182,0.7573830042558479
0.2429684461037552,0.30364969545914466,0.7342949768700001
0.23014912442198468,0.31900724694656934,0.6587597192021868
0.23896164811866955,0.3128250249825486,0.6999492707812767
0.2611250527860242,0.30141695751622716,0.7999717559787357
0.26155245615965866,0.3021917573255298,0.7993350258705147
0.2592781155729641,0.30813992733492024,0.7765242162626022
0.25496166863297903,0.30222751126152014,0.7774330922166269
0.2589484243027892,0.304107696060873,0.7857361960841631
0.25993819424514136,0.30196536021912107,0.7945884722374457
0.251097419864388,0.303475847520582,0.761501851802934
0.2655960423412987,0.30368134306211303,0.8087294394343681
0.2639843361155088,0.30225965428152374,0.8072011353796579
0.26302769020403455,0.30207429232979305,0.8045295358623444
0.2463530120939069,0.30205469490706655,0.749377566084676
0.22306971475899776,0.31635730370165116,0.6418998783429632
0.24058497999939568,0.30634631921935307,0.7200510212151441
0.24887428076794116,0.30445466646442926,0.7517515938442071
0.24047746043727206,0.309622724898332,0.712084232543552
0.24425979112217325,0.3023695039611296,0.7416746337983954
0.2521035115836759,0.30105646205368675,0.770963393379297
0.23514979772655958,0.3073186352967709,0.700087053031438
0.24513384350256393,0.30650057480648524,0.7345299226427432
0.2714156388593403,0.3114328042863759,0.8072869505042659
0.24565435234136954,0.3053419693592362,0.7390217362353034
0.24412651805747235,0.30358275365382215,0.738271576234023
0.22935731779392882,0.31086034424076014,0.6734770827886055
0.2487833037099329,0.3065659541507579,0.7462775974054369
0.23343377281471164,0.30757474067593465,0.6939249053601207
0.2581120767186107,0.30158747318234747,0.789529068319897
0.2794981592010709,0.3144022222048315,0.8253699906485048
0.24207578779248445,0.3061607489897585,0.7253568216215502
0.23735380406450654,0.30677106713309515,0.7085211982204496
0.20926617720061025,0.3412291964931962,0.5546599738407322
0.2645609846172261,0.30273899033572665,0.8078278399026725
0.23474466847066808,0.3150814819171692,0.6815528071152136
0.2475191280704436,0.3040436341284241,0.7483107769141533
0.2530990288405267,0.3023112221561992,0.7710564866827481
0.23651243258425853,0.30933980383330145,0.699917792347647
0.23211729068863668,0.30917636392457815,0.6860721434073839
0.24521858139752914,0.30256050218148844,0.7443753555856859
0.24807253062363951,0.3046235405155879,0.7487029079814954
0.2513374298951621,0.3069431258628072,0.753681742325651
0.26235683181401187,0.30174479912276675,0.8031847856817823
0.23018366656439473,0.3091617773760281,0.6798501042020857
0.24707613336408812,0.30155476348659355,0.7530178954516281
0.23211506979038052,0.3084960665187089,0.6875778747652741
0.215744372903423,0.32637096257282927,0.5997603811329965
0.24113148089554784,0.3047178448332482,0.7256925862565036
0.2346749762788488,0.30680748585903406,0.6997057965446238
0.24218553197117257,0.3042349845801875,0.7303089494384264
0.253698160295555,0.3094203955466881,0.7552771687291459
